market_cap_rank,stock_code,corp_name,corp_code,bsns_year,fs_div,sj_div,sj_nm,account_nm,thstrm_amount_current,frmtrm_amount_prior,bfefrmtrm_amount_before,ord
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기초자본,58821033000000,56321865000000,53423558000000,3
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기초자본,2767277000000,2601328000000,2691716000000,3
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기초자본,56053756000000,53720537000000,50731842000000,3
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기초자본,-1824440000000,-1074453000000,-1910750000000,3
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기초자본,-807114000000,-658664000000,-582859000000,3
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기초자본,39020580000000,36387314000000,33963799000000,3
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기초자본,2969641000000,2969641000000,2969641000000,3
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기초자본,12094968000000,12094968000000,12095043000000,3
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기초자본,4600121000000,4001731000000,4196968000000,3
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,보험계약자산(부채)순금융손익,1268886000000,-2334235000000,-2172458000000,30
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,보험계약자산(부채)순금융손익,0,0,0,30
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,보험계약자산(부채)순금융손익,1268886000000,-2334235000000,-2172458000000,30
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,보험계약자산(부채)순금융손익,1268886000000,-2334235000000,-2172458000000,30
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,보험계약자산(부채)순금융손익,0,0,0,30
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,보험계약자산(부채)순금융손익,0,0,0,30
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,보험계약자산(부채)순금융손익,0,0,0,30
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,보험계약자산(부채)순금융손익,0,0,0,30
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,보험계약자산(부채)순금융손익,0,0,0,30
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,관계기업의 기타포괄손익에 대한 지분,-16736000000,6671000000,7156000000,31
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,관계기업의 기타포괄손익에 대한 지분,0,0,0,31
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,관계기업의 기타포괄손익에 대한 지분,-16736000000,6671000000,7156000000,31
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,관계기업의 기타포괄손익에 대한 지분,-16736000000,6671000000,7156000000,31
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,관계기업의 기타포괄손익에 대한 지분,0,0,0,31
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,관계기업의 기타포괄손익에 대한 지분,0,0,0,31
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,관계기업의 기타포괄손익에 대한 지분,0,0,0,31
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,관계기업의 기타포괄손익에 대한 지분,0,0,0,31
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,관계기업의 기타포괄손익에 대한 지분,0,0,0,31
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,당기순이익,5084519000000,4558170000000,4478000000000,32
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,당기순이익,112958000000,107993000000,109965000000,32
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,당기순이익,4971561000000,4450177000000,4368035000000,32
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,32
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,32
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,당기순이익,4971561000000,4450177000000,4368035000000,32
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,32
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,32
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,32
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,자본총계,60372324000000,58821033000000,56321865000000,33
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,자본총계,2413052000000,2767277000000,2601328000000,33
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,자본총계,57959272000000,56053756000000,53720537000000,33
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,자본총계,-2474813000000,-1824440000000,-1074453000000,33
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,자본총계,4749837000000,4600121000000,4001731000000,33
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,자본총계,41796129000000,39020580000000,36387314000000,33
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,자본총계,2969641000000,2969641000000,2969641000000,33
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,자본총계,12098558000000,12094968000000,12094968000000,33
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,자본총계,-1180080000000,-807114000000,-658664000000,33
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기타포괄손익 이익잉여금 재분류,0,0,0,4
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기타포괄손익 이익잉여금 재분류,0,0,0,4
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기타포괄손익 이익잉여금 재분류,0,0,0,4
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기타포괄손익 이익잉여금 재분류,830000000,-2673000000,-4297000000,4
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기타포괄손익 이익잉여금 재분류,0,0,0,4
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기타포괄손익 이익잉여금 재분류,-830000000,2673000000,4297000000,4
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기타포괄손익 이익잉여금 재분류,0,0,0,4
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기타포괄손익 이익잉여금 재분류,0,0,0,4
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,기타포괄손익 이익잉여금 재분류,0,0,0,4
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,연차배당,0,0,0,7
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,연차배당,0,0,0,7
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,연차배당,0,0,0,7
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,연차배당,267755000000,268697000000,455215000000,7
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,연차배당,0,0,0,7
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,연차배당,0,0,0,7
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,연차배당,267755000000,268697000000,455215000000,7
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,연차배당,267755000000,268697000000,455215000000,7
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,연차배당,0,0,0,7
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,신종자본증권배당,0,0,0,8
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,신종자본증권배당,0,0,0,8
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,신종자본증권배당,197932000000,176945000000,189672000000,8
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,신종자본증권배당,0,0,0,8
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,신종자본증권배당,0,0,0,8
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,신종자본증권배당,197932000000,176945000000,189672000000,8
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,신종자본증권배당,0,0,0,8
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,신종자본증권배당,197932000000,176945000000,189672000000,8
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,신종자본증권배당,0,0,0,8
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,분기배당,828228000000,820287000000,817122000000,9
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,분기배당,0,0,0,9
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,분기배당,828228000000,820287000000,817122000000,9
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,분기배당,0,0,0,9
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,분기배당,0,0,0,9
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,분기배당,828228000000,820287000000,817122000000,9
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,분기배당,0,0,0,9
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,분기배당,0,0,0,9
16,055550,신한지주,00382199,2025,CFS,SCE,자본변동표,분기배당,0,0,0,9
17,034730,SK,00181712,2025,CFS,BS,재무상태표,현금및현금성자산,25214132000000,24647042000000,22683670000000,10
17,034730,SK,00181712,2025,CFS,BS,재무상태표,매출채권,13133418000000,13454372000000,13879388000000,11
17,034730,SK,00181712,2025,CFS,BS,재무상태표,재고자산,13640490000000,13638472000000,15006555000000,12
17,034730,SK,00181712,2025,CFS,BS,재무상태표,매각예정자산,7945954000000,3092299000000,1347102000000,13
17,034730,SK,00181712,2025,CFS,BS,재무상태표,기타의유동자산,5676785000000,6679665000000,5728716000000,14
17,034730,SK,00181712,2025,CFS,BS,재무상태표,단기투자증권,55896000000,13134000000,186838000000,15
17,034730,SK,00181712,2025,CFS,BS,재무상태표,단기금융상품,3449044000000,2791768000000,2942041000000,16
17,034730,SK,00181712,2025,CFS,BS,재무상태표,비유동자산,141843070000000,147546480000000,142135642000000,17
17,034730,SK,00181712,2025,CFS,BS,재무상태표,장기금융상품,151929000000,51846000000,56415000000,18
17,034730,SK,00181712,2025,CFS,BS,재무상태표,장기미수금,669945000000,284689000000,809912000000,19
17,034730,SK,00181712,2025,CFS,BS,재무상태표,이연법인세자산,3514664000000,2418044000000,1749089000000,20
17,034730,SK,00181712,2025,CFS,BS,재무상태표,영업권,3348967000000,5462338000000,6845928000000,21
17,034730,SK,00181712,2025,CFS,BS,재무상태표,무형자산,8558894000000,10442495000000,11741419000000,22
17,034730,SK,00181712,2025,CFS,BS,재무상태표,관계기업및공동기업투자,37785816000000,31140023000000,26537507000000,23
17,034730,SK,00181712,2025,CFS,BS,재무상태표,투자부동산,1060316000000,994339000000,3093905000000,24
17,034730,SK,00181712,2025,CFS,BS,재무상태표,확정급여자산,452097000000,339646000000,518616000000,25
17,034730,SK,00181712,2025,CFS,BS,재무상태표,장기매출채권,683981000000,601685000000,545442000000,26
17,034730,SK,00181712,2025,CFS,BS,재무상태표,기타의비유동자산,3925761000000,3786088000000,4021970000000,27
17,034730,SK,00181712,2025,CFS,BS,재무상태표,장기투자증권,7557036000000,6723257000000,7544076000000,28
17,034730,SK,00181712,2025,CFS,BS,재무상태표,유형자산,69788315000000,80363735000000,73494432000000,29
17,034730,SK,00181712,2025,CFS,BS,재무상태표,사용권자산,4345349000000,4938295000000,5176931000000,30
17,034730,SK,00181712,2025,CFS,BS,재무상태표,자본총계,85691335000000,80287536000000,77879050000000,32
17,034730,SK,00181712,2025,CFS,BS,재무상태표,지배기업소유주에 귀속되는 자본,25187196000000,25114591000000,20726714000000,33
17,034730,SK,00181712,2025,CFS,BS,재무상태표,기타불입자본,10098002000000,11249551000000,7024926000000,34
17,034730,SK,00181712,2025,CFS,BS,재무상태표,기타자본구성요소,2061624000000,1966989000000,17579000000,35
17,034730,SK,00181712,2025,CFS,BS,재무상태표,자본금,16143000000,16143000000,16143000000,36
17,034730,SK,00181712,2025,CFS,BS,재무상태표,이익잉여금,13011427000000,11881908000000,13668066000000,37
17,034730,SK,00181712,2025,CFS,BS,재무상태표,비지배지분,60504139000000,55172945000000,57152336000000,38
17,034730,SK,00181712,2025,CFS,BS,재무상태표,부채와자본총계,213519668000000,214977754000000,206970264000000,39
17,034730,SK,00181712,2025,CFS,BS,재무상태표,유동부채,67125293000000,71532821000000,65353291000000,41
17,034730,SK,00181712,2025,CFS,BS,재무상태표,미지급금,8262826000000,10423076000000,9731378000000,42
17,034730,SK,00181712,2025,CFS,BS,재무상태표,단기차입금,11714166000000,20002596000000,17388374000000,43
17,034730,SK,00181712,2025,CFS,BS,재무상태표,유동성장기부채,14940580000000,14788886000000,13019290000000,44
17,034730,SK,00181712,2025,CFS,BS,재무상태표,매각예정부채,5999710000000,986774000000,304148000000,45
17,034730,SK,00181712,2025,CFS,BS,재무상태표,기타의유동부채,12028367000000,11980362000000,11381670000000,46
17,034730,SK,00181712,2025,CFS,BS,재무상태표,충당부채,1096331000000,598197000000,579030000000,47
17,034730,SK,00181712,2025,CFS,BS,재무상태표,매입채무,13083313000000,12752930000000,12949401000000,48
17,034730,SK,00181712,2025,CFS,BS,재무상태표,부채총계,127828333000000,134690218000000,129091214000000,49
17,034730,SK,00181712,2025,CFS,BS,재무상태표,비유동부채,60703040000000,63157397000000,63737923000000,50
17,034730,SK,00181712,2025,CFS,BS,재무상태표,이연법인세부채,4766754000000,4080780000000,4144444000000,51
17,034730,SK,00181712,2025,CFS,BS,재무상태표,사채및장기차입금,45546013000000,48073129000000,48570229000000,52
17,034730,SK,00181712,2025,CFS,BS,재무상태표,확정급여부채,41083000000,87165000000,56062000000,53
17,034730,SK,00181712,2025,CFS,BS,재무상태표,충당부채,1478596000000,1307787000000,1226618000000,54
17,034730,SK,00181712,2025,CFS,BS,재무상태표,기타의비유동부채,8375802000000,8650099000000,8398406000000,55
17,034730,SK,00181712,2025,CFS,BS,재무상태표,장기미지급금,494792000000,958437000000,1342164000000,56
17,034730,SK,00181712,2025,CFS,BS,재무상태표,자산총계,213519668000000,214977754000000,206970264000000,7
17,034730,SK,00181712,2025,CFS,BS,재무상태표,유동자산,71676598000000,67431274000000,64834622000000,8
17,034730,SK,00181712,2025,CFS,BS,재무상태표,미수금,2560879000000,3114522000000,3060312000000,9
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,연결총포괄이익,4460938000000,5479123000000,-609015000000,10
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,비지배지분,2852932000000,4946335000000,504413000000,12
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,지배기업소유주지분,1608006000000,532788000000,-1113428000000,13
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,매출원가,113115428000000,112900478000000,115442649000000,14
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,우선주기본주당이익(손실),29050,-23455,-13941,16
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,우선주기본주당계속영업이익(손실),2313,-23179,-20133,17
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,보통주기본주당이익(손실),29000,-23455,-13941,18
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,보통주기본주당계속영업이익(손실),2313,-23179,-20083,19
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,보통주희석주당이익(손실),28982,-23525,-13958,20
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,보통주희석주당계속영업이익(손실),2311,-23250,-20094,21
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,금융비용,10199142000000,10099704000000,9381479000000,22
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,금융수익,7393232000000,6800464000000,6893478000000,23
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,매출총이익,9587910000000,10499191000000,11992394000000,24
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,계속영업법인세비용,281169000000,769567000000,566858000000,25
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,연결기타포괄손익,905692000000,4950313000000,-202628000000,26
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,후속적으로 당기손익으로 재분류되는 항목,-475217000000,5609924000000,602209000000,27
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,파생상품평가손익,-25000000,15587000000,-70628000000,28
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,해외사업환산손익,-560864000000,4741143000000,583189000000,29
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,지분법자본변동,85672000000,853194000000,89648000000,30
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,후속적으로 당기손익으로 재분류되지 않는 항목,1380909000000,-659611000000,-804837000000,31
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,기타포괄손익-공정가치측정금융자산 평가손익,1373516000000,-517026000000,-607992000000,32
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,확정급여제도의 재측정요소,7393000000,-142585000000,-196845000000,33
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,기타영업수익,718629000000,292358000000,617038000000,34
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,연결당기순이익,3555246000000,528810000000,-406387000000,35
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,비지배지분,1957748000000,1821494000000,370411000000,37
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,지배기업소유주지분,1597498000000,-1292684000000,-776798000000,38
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,계속영업법인세비용차감전순이익,2636992000000,1328887000000,-773409000000,39
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,계속영업연결당기순이익,2355823000000,559320000000,-1340267000000,40
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,중단영업연결당기순이익(손실),1199423000000,-30510000000,933880000000,41
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,매출액,122703338000000,123399669000000,127435043000000,42
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,지분법손익,8837846000000,3811186000000,-2357348000000,43
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,영업이익,1818476000000,2396002000000,4788536000000,6
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,기타영업외수익,3864379000000,1591650000000,1166919000000,7
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,기타영업외비용,9077799000000,3170711000000,1883515000000,8
17,034730,SK,00181712,2025,CFS,CIS,포괄손익계산서,판매비와관리비,8488063000000,8395547000000,7820896000000,9
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,연결자본거래로 인한 현금유출입액,1342144000000,896830000000,8492578000000,10
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,장기미지급금의 감소,369150000000,399565000000,424561000000,11
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,단기차입금의 순증감,-7806073000000,3073870000000,-1143705000000,12
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,배당금의 지급,1544365000000,1815019000000,1673986000000,13
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,기타재무활동으로 인한 현금유출입액,-263567000000,380823000000,284675000000,14
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,리스부채의 감소,984687000000,1067260000000,1265361000000,15
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,사채및차입금의 증가,21887400000000,23035611000000,20088196000000,16
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,사채및차입금의 감소,17299654000000,19229964000000,12833855000000,17
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,투자활동으로 인한 현금흐름,-537143000000,-12157865000000,-21627812000000,18
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,장기금융상품의 감소,21146000000,9635000000,98028000000,19
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,기초 현금및현금성자산,24647042000000,22683670000000,21393853000000,2
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,장기투자증권의 처분,3112745000000,1313863000000,498149000000,20
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,장기금융상품의 증가,128092000000,18204000000,67445000000,21
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,장기투자증권의 취득,616350000000,534993000000,1035256000000,22
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,장기대여금의 순증감,-54407000000,-275048000000,-259706000000,23
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,단기금융상품의 순증감,-682177000000,417067000000,955651000000,24
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,단기투자증권의 순증감,-9125000000,65724000000,69618000000,25
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,단기대여금의 순증감,-203759000000,160631000000,-147029000000,26
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,연결범위변동으로 인한 현금의 순증감,3485705000000,-10704000000,-748636000000,27
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,기타투자활동으로 인한 현금유출입액,-463675000000,391309000000,-875731000000,28
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,매각예정자산의 처분,2392802000000,1333534000000,554696000000,29
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,기말 현금및현금성자산,25214132000000,24647042000000,22683670000000,3
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,무형자산의 처분,96543000000,237393000000,61288000000,30
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,관계기업및공동기업투자의 처분,1633527000000,1387300000000,164379000000,31
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,유형자산의 처분,1113847000000,408847000000,196083000000,32
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,무형자산의 취득,494495000000,253967000000,541252000000,33
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,관계기업및공동기업투자의 취득,154996000000,1116763000000,1635434000000,34
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,유형자산의 취득,9586382000000,15673489000000,18915215000000,35
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,영업활동으로 인한 현금흐름,6098798000000,8319587000000,11353882000000,36
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,운전자본 조정,-967833000000,946674000000,1382759000000,37
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,비현금항목 조정,7027123000000,11053002000000,14489408000000,38
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,배당금의 수취,738479000000,357709000000,389034000000,39
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,법인세의 납부,2015716000000,1557548000000,1981576000000,40
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,이자의 지급,3124727000000,3891755000000,3308600000000,41
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,이자의 수취,886226000000,882695000000,789244000000,42
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,연결당기순이익,3555246000000,528810000000,-406387000000,43
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,현금및현금성자산에 대한 환율변동효과,-83099000000,908595000000,78941000000,44
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,현금및현금성자산의 순증감,523703000000,1037048000000,1250051000000,45
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,매각예정자산에 포함된 현금및현금성자산의 변동,126486000000,17729000000,-39175000000,8
17,034730,SK,00181712,2025,CFS,CF,현금흐름표,재무활동으로 인한 현금흐름,-5037952000000,4875326000000,11523981000000,9
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,지분법자본변동,85672000000,853194000000,89648000000,10
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,지분법자본변동,46113000000,281105000000,32278000000,10
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,지분법자본변동,39559000000,572089000000,57370000000,10
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,지분법자본변동,39964000000,572089000000,57370000000,10
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,지분법자본변동,-405000000,0,0,10
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,지분법자본변동,0,0,0,10
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,지분법자본변동,0,0,0,10
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본총계,85691335000000,80287536000000,77879050000000,11
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본총계,60504139000000,55172945000000,57152336000000,11
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본총계,25187196000000,25114591000000,20726714000000,11
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본총계,2061624000000,1966989000000,17579000000,11
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본총계,13011427000000,11881908000000,13668066000000,11
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본총계,16143000000,16143000000,16143000000,11
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본총계,10098002000000,11249551000000,7024926000000,11
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본에 직접 인식된 주주와의 거래,942861000000,-3070637000000,6679275000000,12
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본에 직접 인식된 주주와의 거래,2478262000000,-6925726000000,6434679000000,12
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본에 직접 인식된 주주와의 거래,-1535401000000,3855089000000,244596000000,12
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본에 직접 인식된 주주와의 거래,0,0,0,12
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본에 직접 인식된 주주와의 거래,-383852000000,-369536000000,-378418000000,12
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본에 직접 인식된 주주와의 거래,0,0,0,12
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자본에 직접 인식된 주주와의 거래,-1151549000000,4224625000000,623014000000,12
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결범위변동,-26282000000,-1032894000000,1357065000000,13
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결범위변동,-26282000000,-1032894000000,1357065000000,13
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결범위변동,0,0,0,13
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결범위변동,0,0,0,13
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결범위변동,0,0,0,13
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결범위변동,0,0,0,13
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결범위변동,0,0,0,13
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자기주식의 소각,0,0,0,14
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자기주식의 소각,0,0,0,14
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자기주식의 소각,0,0,0,14
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자기주식의 소각,0,0,0,14
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자기주식의 소각,0,-75362000000,-100681000000,14
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자기주식의 소각,0,0,0,14
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,자기주식의 소각,0,75362000000,100681000000,14
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연차 및 중간배당,1494190000000,1819408000000,1622430000000,15
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연차 및 중간배당,1108566000000,1543962000000,1343666000000,15
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연차 및 중간배당,385624000000,275446000000,278764000000,15
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연차 및 중간배당,0,0,0,15
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연차 및 중간배당,385624000000,275446000000,278764000000,15
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연차 및 중간배당,0,0,0,15
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연차 및 중간배당,0,0,0,15
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결실체내 자본거래,2457718000000,-281269000000,6835972000000,16
