stock_code,corp_name,corp_code,bsns_year,fs_div,sj_div,sj_nm,account_nm,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,duplicate_key
34230,에스앤에스텍,411048,2024,CFS,CIS,포괄손익계산서,당기순이익,30313647619.0,25854851119.0,17464205801.0,29.0,
34230,에스앤에스텍,411048,2024,CFS,CIS,포괄손익계산서,매출액,176013891367.0,150320408224.0,123506695451.0,36.0,에스앤에스텍_2024_수익(매출액)
34230,에스앤에스텍,411048,2024,CFS,CIS,포괄손익계산서,매출원가,116520463645.0,103672662880.0,89653594771.0,15.0,
34230,에스앤에스텍,411048,2024,CFS,BS,재무상태표,매출채권,37351662475.0,,,,
34230,에스앤에스텍,411048,2024,CFS,BS,재무상태표,무형자산,1732894837.0,1896194370.0,2260705288.0,26.0,
34230,에스앤에스텍,411048,2024,CFS,CF,현금흐름표,무형자산의 취득,61400000.0,225128350.0,327020600.0,35.0,
34230,에스앤에스텍,411048,2024,CFS,CF,현금흐름표,배당금지급,3154540500.0,3124540500.0,2083027000.0,16.0,
34230,에스앤에스텍,411048,2024,CFS,BS,재무상태표,부채총계,50184639632.0,35959971560.0,36358827310.0,53.0,
34230,에스앤에스텍,411048,2024,CFS,BS,재무상태표,비유동부채,10508113904.0,6772750777.0,5897700292.0,54.0,
34230,에스앤에스텍,411048,2024,CFS,CIS,포괄손익계산서,영업이익,29478688017.0,25039402690.0,16012815858.0,6.0,
34230,에스앤에스텍,411048,2024,CFS,CF,현금흐름표,영업활동현금흐름,36048329089.0,25557706196.0,24922484577.0,37.0,에스앤에스텍_2024_영업활동현금흐름
34230,에스앤에스텍,411048,2024,CFS,BS,재무상태표,유형자산,125181813458.0,115977166699.0,108504045241.0,31.0,
34230,에스앤에스텍,411048,2024,CFS,CF,현금흐름표,유형자산의 취득,19789678112.0,21107977043.0,31948608124.0,36.0,
34230,에스앤에스텍,411048,2024,CFS,BS,재무상태표,자본총계,246847048853.0,220798777193.0,190391469119.0,33.0,
34230,에스앤에스텍,411048,2024,CFS,BS,재무상태표,재고자산,31457220104.0,19786858017.0,18835517541.0,18.0,
34230,에스앤에스텍,411048,2024,CFS,CF,현금흐름표,재무활동현금흐름,-1132736634.0,7923624224.0,3216107774.0,8.0,
34230,에스앤에스텍,411048,2024,CFS,BS,재무상태표,총자산,297031688485.0,256758748753.0,226750296429.0,7.0,
34230,에스앤에스텍,411048,2024,CFS,CF,현금흐름표,투자활동현금흐름,-19205897085.0,-20773895211.0,-33375747763.0,19.0,에스앤에스텍_2024_투자활동현금흐름
34230,에스앤에스텍,411048,2024,CFS,CIS,포괄손익계산서,판매비와관리비,30014739705.0,21608342654.0,17840284822.0,9.0,
34230,에스앤에스텍,411048,2023,CFS,CIS,포괄손익계산서,금융비용,3323610177.0,2926750545.0,1823405008.0,19.0,
34230,에스앤에스텍,411048,2023,CFS,CIS,포괄손익계산서,당기순이익,25854851119.0,17464205801.0,11499406880.0,29.0,
34230,에스앤에스텍,411048,2023,CFS,CIS,포괄손익계산서,매출액,150320408224.0,123506695451.0,98842798689.0,36.0,에스앤에스텍_2023_수익(매출액)
34230,에스앤에스텍,411048,2023,CFS,CIS,포괄손익계산서,매출원가,103672662880.0,89653594771.0,72784526341.0,15.0,
34230,에스앤에스텍,411048,2023,CFS,BS,재무상태표,매출채권,33740639609.0,,,,
34230,에스앤에스텍,411048,2023,CFS,BS,재무상태표,무형자산,1896194370.0,2260705288.0,2757440931.0,27.0,
34230,에스앤에스텍,411048,2023,CFS,CF,현금흐름표,무형자산의 취득,225128350.0,327020600.0,15000000.0,40.0,
34230,에스앤에스텍,411048,2023,CFS,CF,현금흐름표,배당금지급,3124540500.0,2083027000.0,1666421600.0,20.0,
34230,에스앤에스텍,411048,2023,CFS,BS,재무상태표,부채총계,35959971560.0,36358827310.0,23013583392.0,55.0,
34230,에스앤에스텍,411048,2023,CFS,BS,재무상태표,비유동부채,6772750777.0,5897700292.0,5921171101.0,56.0,
34230,에스앤에스텍,411048,2023,CFS,CIS,포괄손익계산서,영업이익,25039402690.0,16012815858.0,12610883776.0,6.0,
34230,에스앤에스텍,411048,2023,CFS,CF,현금흐름표,영업활동현금흐름,25557706196.0,24922484577.0,12643708559.0,42.0,에스앤에스텍_2023_영업활동현금흐름
34230,에스앤에스텍,411048,2023,CFS,BS,재무상태표,유형자산,115977166699.0,108504045241.0,82016186162.0,32.0,
34230,에스앤에스텍,411048,2023,CFS,CF,현금흐름표,유형자산의 취득,21107977043.0,31948608124.0,14102896982.0,41.0,
34230,에스앤에스텍,411048,2023,CFS,BS,재무상태표,자본총계,220798777193.0,190391469119.0,174425177332.0,34.0,
34230,에스앤에스텍,411048,2023,CFS,BS,재무상태표,재고자산,19786858017.0,18835517541.0,16825277939.0,18.0,
34230,에스앤에스텍,411048,2023,CFS,CF,현금흐름표,재무활동현금흐름,7923624224.0,3216107774.0,-5096450889.0,8.0,
34230,에스앤에스텍,411048,2023,CFS,BS,재무상태표,총자산,256758748753.0,226750296429.0,197438760724.0,7.0,
34230,에스앤에스텍,411048,2023,CFS,CF,현금흐름표,투자활동현금흐름,-20773895211.0,-33375747763.0,13813256065.0,23.0,에스앤에스텍_2023_투자활동현금흐름
34230,에스앤에스텍,411048,2023,CFS,CIS,포괄손익계산서,판매비와관리비,21608342654.0,17840284822.0,13447388572.0,9.0,
41920,와이씨,1109539,2025,CFS,CIS,포괄손익계산서,금융비용,11042127575.0,14827660949.0,3896567182.0,17.0,
41920,와이씨,1109539,2025,CFS,CIS,포괄손익계산서,당기순이익,28984367217.0,12926037556.0,12879225237.0,29.0,
41920,와이씨,1109539,2025,CFS,CIS,포괄손익계산서,매출액,272629978227.0,211241210832.0,255182306180.0,34.0,와이씨_2025_수익(매출액)
41920,와이씨,1109539,2025,CFS,CIS,포괄손익계산서,매출원가,201000007307.0,152792998218.0,205806523132.0,13.0,
41920,와이씨,1109539,2025,CFS,BS,재무상태표,매출채권,13094819960.0,,,,
41920,와이씨,1109539,2025,CFS,BS,재무상태표,무형자산,24200224931.0,23822785953.0,24105529835.0,17.0,
41920,와이씨,1109539,2025,CFS,CF,현금흐름표,무형자산의 취득,637679505.0,222795014.0,606770844.0,39.0,
41920,와이씨,1109539,2025,CFS,CF,현금흐름표,배당금지급,0.0,0.0,0.0,,
41920,와이씨,1109539,2025,CFS,BS,재무상태표,부채총계,130992662031.0,158643144911.0,114468752526.0,47.0,
41920,와이씨,1109539,2025,CFS,BS,재무상태표,비유동부채,56868787222.0,57387705593.0,37805247773.0,48.0,
41920,와이씨,1109539,2025,CFS,CIS,포괄손익계산서,영업이익,16989848287.0,10599506307.0,8571578913.0,8.0,
41920,와이씨,1109539,2025,CFS,CF,현금흐름표,영업활동현금흐름,41192786217.0,-23552771223.0,24081727880.0,42.0,와이씨_2025_영업활동현금흐름
41920,와이씨,1109539,2025,CFS,BS,재무상태표,유형자산,222850763455.0,222202785315.0,203649742058.0,26.0,
41920,와이씨,1109539,2025,CFS,CF,현금흐름표,유형자산의 취득,16006710569.0,26761270283.0,83273367653.0,41.0,
41920,와이씨,1109539,2025,CFS,BS,재무상태표,자본총계,476196299410.0,418212295510.0,365804448525.0,28.0,
41920,와이씨,1109539,2025,CFS,BS,재무상태표,재고자산,83880343465.0,129256184043.0,63180273022.0,13.0,
41920,와이씨,1109539,2025,CFS,CF,현금흐름표,재무활동현금흐름,28210748837.0,59626915260.0,1832723357.0,8.0,
41920,와이씨,1109539,2025,CFS,BS,재무상태표,총자산,607188961441.0,576855440421.0,480273201051.0,7.0,
41920,와이씨,1109539,2025,CFS,CF,현금흐름표,투자활동현금흐름,10045981704.0,-38552642943.0,-27949820176.0,18.0,와이씨_2025_투자활동현금흐름
41920,와이씨,1109539,2025,CFS,CIS,포괄손익계산서,판매비와관리비,54640122633.0,47848706307.0,40804204135.0,35.0,
41920,와이씨,1109539,2024,CFS,CIS,포괄손익계산서,금융비용,14827660949.0,3896567182.0,1068276822.0,19.0,
41920,와이씨,1109539,2024,CFS,CIS,포괄손익계산서,당기순이익,12926037556.0,12879225237.0,34351072916.0,30.0,
41920,와이씨,1109539,2024,CFS,CIS,포괄손익계산서,매출액,211241210832.0,255182306180.0,285267759686.0,35.0,와이씨_2024_수익(매출액)
41920,와이씨,1109539,2024,CFS,CIS,포괄손익계산서,매출원가,152792998218.0,205806523132.0,210351583965.0,15.0,
41920,와이씨,1109539,2024,CFS,BS,재무상태표,매출채권,13813991552.0,,,,
41920,와이씨,1109539,2024,CFS,BS,재무상태표,무형자산,23822785953.0,24105529835.0,23950425164.0,21.0,
41920,와이씨,1109539,2024,CFS,CF,현금흐름표,무형자산의 취득,222795014.0,606770844.0,417204100.0,38.0,
41920,와이씨,1109539,2024,CFS,CF,현금흐름표,배당금지급,0.0,0.0,0.0,,
41920,와이씨,1109539,2024,CFS,BS,재무상태표,부채총계,158643144911.0,114468752526.0,164468338499.0,49.0,
41920,와이씨,1109539,2024,CFS,BS,재무상태표,비유동부채,57387705593.0,37805247773.0,78301204344.0,50.0,
41920,와이씨,1109539,2024,CFS,CIS,포괄손익계산서,영업이익,10599506307.0,8571578913.0,36409046432.0,6.0,
41920,와이씨,1109539,2024,CFS,CF,현금흐름표,영업활동현금흐름,-23552771223.0,24081727880.0,30020435086.0,40.0,와이씨_2024_영업활동현금흐름
41920,와이씨,1109539,2024,CFS,BS,재무상태표,유형자산,222202785315.0,203649742058.0,125887667405.0,28.0,
41920,와이씨,1109539,2024,CFS,CF,현금흐름표,유형자산의 취득,26761270283.0,83273367653.0,17650884038.0,39.0,
41920,와이씨,1109539,2024,CFS,BS,재무상태표,자본총계,418212295510.0,365804448525.0,354629698116.0,30.0,
41920,와이씨,1109539,2024,CFS,BS,재무상태표,재고자산,129256184043.0,63180273022.0,117823920828.0,12.0,
41920,와이씨,1109539,2024,CFS,CF,현금흐름표,재무활동현금흐름,59626915260.0,1832723357.0,13277005667.0,8.0,
41920,와이씨,1109539,2024,CFS,BS,재무상태표,총자산,576855440421.0,480273201051.0,519098036615.0,7.0,
41920,와이씨,1109539,2024,CFS,CF,현금흐름표,투자활동현금흐름,-38552642943.0,-27949820176.0,-86231388751.0,18.0,와이씨_2024_투자활동현금흐름
41920,와이씨,1109539,2024,CFS,CIS,포괄손익계산서,판매비와관리비,47848706307.0,40804204135.0,38507129289.0,9.0,
41920,와이씨,1109539,2023,CFS,CIS,포괄손익계산서,금융비용,3896567182.0,1068276822.0,717350470.0,19.0,
41920,와이씨,1109539,2023,CFS,CIS,포괄손익계산서,당기순이익,12879225237.0,34351072916.0,50930747858.0,30.0,
41920,와이씨,1109539,2023,CFS,CIS,포괄손익계산서,매출액,255182306180.0,285267759686.0,311270371895.0,35.0,와이씨_2023_매출액
41920,와이씨,1109539,2023,CFS,CIS,포괄손익계산서,매출원가,205806523132.0,210351583965.0,229110512898.0,15.0,
41920,와이씨,1109539,2023,CFS,BS,재무상태표,매출채권,7000375665.0,,,,
41920,와이씨,1109539,2023,CFS,BS,재무상태표,무형자산,24105529835.0,23950425164.0,23693506688.0,18.0,
41920,와이씨,1109539,2023,CFS,CF,현금흐름표,무형자산의 취득,606770844.0,417204100.0,45823800.0,38.0,
41920,와이씨,1109539,2023,CFS,CF,현금흐름표,배당금지급,0.0,0.0,0.0,,
41920,와이씨,1109539,2023,CFS,BS,재무상태표,부채총계,114468752526.0,164468338499.0,121023618555.0,45.0,
41920,와이씨,1109539,2023,CFS,BS,재무상태표,비유동부채,37805247773.0,78301204344.0,58184148039.0,46.0,
41920,와이씨,1109539,2023,CFS,CIS,포괄손익계산서,영업이익,8571578913.0,36409046432.0,54621634142.0,6.0,
41920,와이씨,1109539,2023,CFS,CF,현금흐름표,영업활동현금흐름,24081727880.0,30020435086.0,50525949459.0,40.0,와이씨_2023_영업활동현금흐름
41920,와이씨,1109539,2023,CFS,BS,재무상태표,유형자산,203649742058.0,125887667405.0,102338931137.0,25.0,
41920,와이씨,1109539,2023,CFS,CF,현금흐름표,유형자산의 취득,83273367653.0,17650884038.0,76413084296.0,39.0,
41920,와이씨,1109539,2023,CFS,BS,재무상태표,자본총계,365804448525.0,354629698116.0,338864522005.0,27.0,
41920,와이씨,1109539,2023,CFS,BS,재무상태표,재고자산,63180273022.0,117823920828.0,97780577313.0,11.0,
41920,와이씨,1109539,2023,CFS,CF,현금흐름표,재무활동현금흐름,1832723357.0,13277005667.0,107581346206.0,8.0,
41920,와이씨,1109539,2023,CFS,BS,재무상태표,총자산,480273201051.0,519098036615.0,459888140560.0,7.0,
41920,와이씨,1109539,2023,CFS,CF,현금흐름표,투자활동현금흐름,-27949820176.0,-86231388751.0,-174042861373.0,17.0,와이씨_2023_투자활동현금흐름
41920,와이씨,1109539,2023,CFS,CIS,포괄손익계산서,판매비와관리비,40804204135.0,38507129289.0,27538224855.0,9.0,
240810,원익IPS,1135941,2025,CFS,CIS,포괄손익계산서,금융비용,688901031.0,11452628025.0,3919074534.0,17.0,
240810,원익IPS,1135941,2025,CFS,CIS,포괄손익계산서,당기순이익,84028556164.0,20748346848.0,-13507700947.0,27.0,
240810,원익IPS,1135941,2025,CFS,CIS,포괄손익계산서,매출액,909795691103.0,748176487524.0,690337586778.0,32.0,원익IPS_2025_수익(매출액)
240810,원익IPS,1135941,2025,CFS,CIS,포괄손익계산서,매출원가,526952084731.0,455849202744.0,414407177962.0,13.0,
240810,원익IPS,1135941,2025,CFS,BS,재무상태표,매출채권,71798915737.0,,,,
240810,원익IPS,1135941,2025,CFS,BS,재무상태표,무형자산,27679385978.0,27100166351.0,22290789947.0,18.0,
240810,원익IPS,1135941,2025,CFS,CF,현금흐름표,무형자산의 취득,6342191451.0,10323329995.0,5052692784.0,30.0,
240810,원익IPS,1135941,2025,CFS,CF,현금흐름표,배당금지급,2432778850.0,0.0,9581070390.0,13.0,
240810,원익IPS,1135941,2025,CFS,BS,재무상태표,부채총계,194620663488.0,236686893210.0,218160246280.0,46.0,
240810,원익IPS,1135941,2025,CFS,BS,재무상태표,비유동부채,6510992189.0,7716651551.0,8604802323.0,47.0,
240810,원익IPS,1135941,2025,CFS,CIS,포괄손익계산서,영업이익,73814129967.0,10641636214.0,-18074991250.0,8.0,
240810,원익IPS,1135941,2025,CFS,CF,현금흐름표,영업활동현금흐름,156607028356.0,78280504451.0,-12315183037.0,33.0,원익IPS_2025_영업활동현금흐름
240810,원익IPS,1135941,2025,CFS,BS,재무상태표,유형자산,322582791922.0,334233349351.0,353690379851.0,26.0,
240810,원익IPS,1135941,2025,CFS,CF,현금흐름표,유형자산의 취득,25661159526.0,21432773671.0,59514153913.0,32.0,
240810,원익IPS,1135941,2025,CFS,BS,재무상태표,자본총계,970015555952.0,887460172581.0,866702595508.0,29.0,
240810,원익IPS,1135941,2025,CFS,BS,재무상태표,재고자산,272698619374.0,337663829800.0,340987647423.0,13.0,
240810,원익IPS,1135941,2025,CFS,CF,현금흐름표,재무활동현금흐름,-5649629550.0,-3469412940.0,13815950359.0,8.0,
240810,원익IPS,1135941,2025,CFS,BS,재무상태표,총자산,1164636219440.0,1124147065791.0,1084862841788.0,7.0,
240810,원익IPS,1135941,2025,CFS,CF,현금흐름표,투자활동현금흐름,-178509048975.0,5495162371.0,-46027866311.0,16.0,원익IPS_2025_투자활동현금흐름
240810,원익IPS,1135941,2025,CFS,CIS,포괄손익계산서,판매비와관리비,141574473205.0,125493130741.0,129425432685.0,9.0,
240810,원익IPS,1135941,2024,CFS,CIS,포괄손익계산서,금융비용,11452628025.0,3919074534.0,2038540638.0,17.0,
240810,원익IPS,1135941,2024,CFS,CIS,포괄손익계산서,당기순이익,20748346848.0,-13507700947.0,89438212718.0,27.0,
240810,원익IPS,1135941,2024,CFS,CIS,포괄손익계산서,매출액,748176487524.0,690337586778.0,1011484981702.0,32.0,원익IPS_2024_수익(매출액)
240810,원익IPS,1135941,2024,CFS,CIS,포괄손익계산서,매출원가,455849202744.0,414407177962.0,599227531521.0,13.0,
240810,원익IPS,1135941,2024,CFS,BS,재무상태표,매출채권,99682100565.0,,,,
240810,원익IPS,1135941,2024,CFS,BS,재무상태표,무형자산,27100166351.0,22290789947.0,34128765684.0,18.0,
240810,원익IPS,1135941,2024,CFS,CF,현금흐름표,무형자산의 취득,10323329995.0,5052692784.0,5350892438.0,30.0,
240810,원익IPS,1135941,2024,CFS,CF,현금흐름표,배당금지급,0.0,9581070390.0,14479240530.0,13.0,
240810,원익IPS,1135941,2024,CFS,BS,재무상태표,부채총계,236686893210.0,218160246280.0,251943234499.0,46.0,
240810,원익IPS,1135941,2024,CFS,BS,재무상태표,비유동부채,7716651551.0,8604802323.0,3041211501.0,47.0,
240810,원익IPS,1135941,2024,CFS,CIS,포괄손익계산서,영업이익,10641636214.0,-18074991250.0,97554876588.0,8.0,
240810,원익IPS,1135941,2024,CFS,CF,현금흐름표,영업활동현금흐름,78280504451.0,-12315183037.0,28026783322.0,32.0,원익IPS_2024_영업활동현금흐름
240810,원익IPS,1135941,2024,CFS,BS,재무상태표,유형자산,334233349351.0,353690379851.0,367567426771.0,26.0,
240810,원익IPS,1135941,2024,CFS,CF,현금흐름표,유형자산의 취득,21432773671.0,59514153913.0,70027267638.0,31.0,
240810,원익IPS,1135941,2024,CFS,BS,재무상태표,자본총계,887460172581.0,866702595508.0,869727304162.0,29.0,
240810,원익IPS,1135941,2024,CFS,BS,재무상태표,재고자산,337663829800.0,340987647423.0,327143396542.0,13.0,
240810,원익IPS,1135941,2024,CFS,CF,현금흐름표,재무활동현금흐름,-3469412940.0,13815950359.0,-27904041972.0,8.0,
240810,원익IPS,1135941,2024,CFS,BS,재무상태표,총자산,1124147065791.0,1084862841788.0,1121670538661.0,7.0,
240810,원익IPS,1135941,2024,CFS,CF,현금흐름표,투자활동현금흐름,5495162371.0,-46027866311.0,60744469876.0,16.0,원익IPS_2024_투자활동현금흐름
240810,원익IPS,1135941,2024,CFS,CIS,포괄손익계산서,판매비와관리비,125493130741.0,129425432685.0,162287293195.0,9.0,
240810,원익IPS,1135941,2023,CFS,CIS,포괄손익계산서,금융비용,3919074534.0,2038540638.0,103354424.0,20.0,
240810,원익IPS,1135941,2023,CFS,CIS,포괄손익계산서,당기순이익,-13507700947.0,89438212718.0,145116947236.0,30.0,
240810,원익IPS,1135941,2023,CFS,CIS,포괄손익계산서,매출액,690337586778.0,1011484981702.0,1232302198954.0,34.0,원익IPS_2023_매출액
240810,원익IPS,1135941,2023,CFS,CIS,포괄손익계산서,매출원가,414407177962.0,599227531521.0,760681824125.0,16.0,
240810,원익IPS,1135941,2023,CFS,BS,재무상태표,매출채권,73850852902.0,,,,
240810,원익IPS,1135941,2023,CFS,BS,재무상태표,무형자산,22290789947.0,34128765684.0,42986995501.0,19.0,
240810,원익IPS,1135941,2023,CFS,CF,현금흐름표,무형자산의 취득,5052692784.0,5350892438.0,3397835332.0,29.0,
240810,원익IPS,1135941,2023,CFS,CF,현금흐름표,배당금지급,9581070390.0,14479240530.0,9652826000.0,13.0,
240810,원익IPS,1135941,2023,CFS,BS,재무상태표,부채총계,218160246280.0,251943234499.0,366545866913.0,45.0,
240810,원익IPS,1135941,2023,CFS,BS,재무상태표,비유동부채,8604802323.0,3041211501.0,7148857783.0,46.0,
240810,원익IPS,1135941,2023,CFS,CIS,포괄손익계산서,영업이익,-18074991250.0,97554876588.0,164128988758.0,6.0,
240810,원익IPS,1135941,2023,CFS,CF,현금흐름표,영업활동현금흐름,-12315183037.0,28026783322.0,137290457928.0,32.0,원익IPS_2023_영업활동현금흐름
240810,원익IPS,1135941,2023,CFS,BS,재무상태표,유형자산,353690379851.0,367567426771.0,333622496749.0,25.0,
240810,원익IPS,1135941,2023,CFS,CF,현금흐름표,유형자산의 취득,59514153913.0,70027267638.0,97465364012.0,31.0,
240810,원익IPS,1135941,2023,CFS,BS,재무상태표,자본총계,866702595508.0,869727304162.0,801039724502.0,28.0,
240810,원익IPS,1135941,2023,CFS,BS,재무상태표,재고자산,340987647423.0,327143396542.0,330091795160.0,12.0,
240810,원익IPS,1135941,2023,CFS,CF,현금흐름표,재무활동현금흐름,13815950359.0,-27904041972.0,-11025495966.0,8.0,
240810,원익IPS,1135941,2023,CFS,BS,재무상태표,총자산,1084862841788.0,1121670538661.0,1167585591415.0,7.0,
240810,원익IPS,1135941,2023,CFS,CF,현금흐름표,투자활동현금흐름,-46027866311.0,60744469876.0,-223783631960.0,15.0,원익IPS_2023_투자활동현금흐름
240810,원익IPS,1135941,2023,CFS,CIS,포괄손익계산서,판매비와관리비,129425432685.0,162287293195.0,161312029849.0,9.0,
39440,유진테크,531014,2025,CFS,IS,손익계산서,금융비용,1465548901.0,1573232992.0,489919646.0,13.0,
39440,유진테크,531014,2025,CFS,CIS,포괄손익계산서,당기순이익,44481997780.0,65440277257.0,25397015593.0,16.0,
39440,유진테크,531014,2025,CFS,IS,손익계산서,매출액,350324287104.0,338067812312.0,276533350776.0,22.0,유진테크_2025_수익(매출액)
39440,유진테크,531014,2025,CFS,IS,손익계산서,매출원가,179375081597.0,172365011847.0,150882618208.0,9.0,
39440,유진테크,531014,2025,CFS,BS,재무상태표,매출채권,40274185255.0,,,,
39440,유진테크,531014,2025,CFS,BS,재무상태표,무형자산,42292652301.0,39167128049.0,35504158289.0,16.0,
39440,유진테크,531014,2025,CFS,CF,현금흐름표,무형자산의 취득,8411854577.0,8097126872.0,4808351032.0,21.0,
39440,유진테크,531014,2025,CFS,CF,현금흐름표,배당금지급,5112974350.0,4441464650.0,5994627270.0,13.0,
39440,유진테크,531014,2025,CFS,BS,재무상태표,부채총계,89220820383.0,103757408575.0,68514428187.0,43.0,
39440,유진테크,531014,2025,CFS,BS,재무상태표,비유동부채,22305208045.0,20373767638.0,11752114395.0,44.0,
39440,유진테크,531014,2025,CFS,IS,손익계산서,영업이익,51671713116.0,61177012897.0,24325728964.0,6.0,
39440,유진테크,531014,2025,CFS,CF,현금흐름표,영업활동현금흐름,66476818240.0,61502669541.0,47693888794.0,31.0,유진테크_2025_영업활동현금흐름
39440,유진테크,531014,2025,CFS,BS,재무상태표,유형자산,93307768126.0,90945476015.0,92246974103.0,21.0,
39440,유진테크,531014,2025,CFS,CF,현금흐름표,유형자산의 취득,13388716620.0,9115931685.0,11767134802.0,30.0,
39440,유진테크,531014,2025,CFS,BS,재무상태표,자본총계,491392923336.0,435742335000.0,368475409140.0,24.0,
39440,유진테크,531014,2025,CFS,BS,재무상태표,재고자산,91438516149.0,107466325393.0,102172034234.0,11.0,
39440,유진테크,531014,2025,CFS,CF,현금흐름표,재무활동현금흐름,13915177327.0,2912309931.0,-7212064571.0,8.0,
39440,유진테크,531014,2025,CFS,BS,재무상태표,총자산,580613743719.0,539499743575.0,436989837327.0,7.0,
39440,유진테크,531014,2025,CFS,CF,현금흐름표,투자활동현금흐름,-55048153074.0,-75827511736.0,-43146128894.0,15.0,유진테크_2025_투자활동현금흐름
39440,유진테크,531014,2025,CFS,IS,손익계산서,판매비와관리비,119277492391.0,104525787568.0,101325003604.0,23.0,
39440,유진테크,531014,2024,CFS,IS,손익계산서,금융비용,1573232992.0,489919646.0,472215805.0,14.0,
39440,유진테크,531014,2024,CFS,CIS,포괄손익계산서,당기순이익,65440277257.0,25397015593.0,42595162228.0,16.0,
39440,유진테크,531014,2024,CFS,IS,손익계산서,매출액,338067812312.0,276533350776.0,310632917779.0,23.0,유진테크_2024_수익(매출액)
39440,유진테크,531014,2024,CFS,IS,손익계산서,매출원가,172365011847.0,150882618208.0,158927042938.0,10.0,
39440,유진테크,531014,2024,CFS,BS,재무상태표,매출채권,44774580715.0,,,,
39440,유진테크,531014,2024,CFS,BS,재무상태표,무형자산,39167128049.0,35504158289.0,36690931612.0,16.0,
39440,유진테크,531014,2024,CFS,CF,현금흐름표,무형자산의 취득,1425872026.0,955167300.0,123553611.0,24.0,
39440,유진테크,531014,2024,CFS,CF,현금흐름표,배당금지급,4441464650.0,5994627270.0,6049756680.0,13.0,
39440,유진테크,531014,2024,CFS,BS,재무상태표,부채총계,103757408575.0,68514428187.0,87311770380.0,43.0,
39440,유진테크,531014,2024,CFS,BS,재무상태표,비유동부채,20373767638.0,11752114395.0,9741591101.0,44.0,
39440,유진테크,531014,2024,CFS,IS,손익계산서,영업이익,61177012897.0,24325728964.0,53640954367.0,6.0,
39440,유진테크,531014,2024,CFS,CF,현금흐름표,영업활동현금흐름,61502669541.0,47693888794.0,38949017461.0,35.0,유진테크_2024_영업활동현금흐름
39440,유진테크,531014,2024,CFS,BS,재무상태표,유형자산,90945476015.0,92246974103.0,91007507173.0,20.0,
39440,유진테크,531014,2024,CFS,CF,현금흐름표,유형자산의 취득,9115931685.0,11767134802.0,7431321191.0,34.0,
39440,유진테크,531014,2024,CFS,BS,재무상태표,자본총계,435742335000.0,368475409140.0,346702038418.0,23.0,
39440,유진테크,531014,2024,CFS,BS,재무상태표,재고자산,107466325393.0,102172034234.0,117124632525.0,10.0,
39440,유진테크,531014,2024,CFS,CF,현금흐름표,재무활동현금흐름,2912309931.0,-7212064571.0,-12835634754.0,8.0,
39440,유진테크,531014,2024,CFS,BS,재무상태표,총자산,539499743575.0,436989837327.0,434013808798.0,7.0,
39440,유진테크,531014,2024,CFS,CF,현금흐름표,투자활동현금흐름,-75827511736.0,-43146128894.0,-12203339671.0,16.0,유진테크_2024_투자활동현금흐름
39440,유진테크,531014,2024,CFS,IS,손익계산서,판매비와관리비,104525787568.0,101325003604.0,98064920474.0,9.0,
39440,유진테크,531014,2023,CFS,IS,손익계산서,금융비용,489919646.0,472215805.0,352760088.0,14.0,
39440,유진테크,531014,2023,CFS,CIS,포괄손익계산서,당기순이익,25397015593.0,42595162228.0,63193771953.0,16.0,
39440,유진테크,531014,2023,CFS,IS,손익계산서,매출액,276533350776.0,310632917779.0,324575857261.0,23.0,유진테크_2023_수익(매출액)
39440,유진테크,531014,2023,CFS,IS,손익계산서,매출원가,150882618208.0,158927042938.0,170061327901.0,10.0,
39440,유진테크,531014,2023,CFS,BS,재무상태표,매출채권,8324659029.0,,,,
39440,유진테크,531014,2023,CFS,BS,재무상태표,무형자산,35504158289.0,36690931612.0,37962596547.0,16.0,
39440,유진테크,531014,2023,CFS,CF,현금흐름표,무형자산의 취득,80000000.0,123553611.0,211225000.0,23.0,
39440,유진테크,531014,2023,CFS,CF,현금흐름표,배당금지급,5994627270.0,6049756680.0,5141996440.0,13.0,
39440,유진테크,531014,2023,CFS,BS,재무상태표,부채총계,68514428187.0,87311770380.0,72151255240.0,43.0,
39440,유진테크,531014,2023,CFS,BS,재무상태표,비유동부채,11752114395.0,9741591101.0,10350788828.0,44.0,
39440,유진테크,531014,2023,CFS,IS,손익계산서,영업이익,24325728964.0,53640954367.0,73911986136.0,6.0,
39440,유진테크,531014,2023,CFS,CF,현금흐름표,영업활동현금흐름,47693888794.0,38949017461.0,72457608239.0,33.0,유진테크_2023_영업활동현금흐름
39440,유진테크,531014,2023,CFS,BS,재무상태표,유형자산,92246974103.0,91007507173.0,92457030202.0,20.0,
39440,유진테크,531014,2023,CFS,CF,현금흐름표,유형자산의 취득,11767134802.0,7431321191.0,14713619411.0,32.0,
39440,유진테크,531014,2023,CFS,BS,재무상태표,자본총계,368475409140.0,346702038418.0,310740586788.0,23.0,
39440,유진테크,531014,2023,CFS,BS,재무상태표,재고자산,102172034234.0,117124632525.0,78436611157.0,10.0,
39440,유진테크,531014,2023,CFS,CF,현금흐름표,재무활동현금흐름,-7212064571.0,-12835634754.0,715680075.0,8.0,
39440,유진테크,531014,2023,CFS,BS,재무상태표,총자산,436989837327.0,434013808798.0,382891842028.0,7.0,
