corp_code,stock_code,corp_name,year,fs_div,sj_div,account_name,amount,memo,updated_at
"=""01288827""","=""061970""",HPSP,2025,OFS,BS,매출채권,23153192411.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,BS,무형자산,916272822.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CF,무형자산의 취득,99357251.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CF,배당금지급,48219203400.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,BS,부채총계,61476437245.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,BS,비유동부채,733890182.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CIS,영업이익,89902342748.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CF,영업활동현금흐름,100205138390.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,BS,유형자산,48043652365.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CF,유형자산의 취득,2329823754.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,BS,자본총계,308230752232.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,BS,재고자산,15957076752.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CF,재무활동현금흐름,-48272077072.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,BS,총자산,369707189477.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CF,투자활동현금흐름,-19164633777.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CIS,판매비와관리비,36387975904.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CIS,금융비용,102125314.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CIS,당기순이익,86280231062.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CIS,매출액,181401607828.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CIS,매출원가,51789962159.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,BS,매출채권,9541217225.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,BS,무형자산,2135179038.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CF,무형자산의 취득,460736588.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CF,배당금지급,7487141100.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,BS,부채총계,41985505352.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,BS,비유동부채,1025448318.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CIS,영업이익,93945693775.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CF,영업활동현금흐름,97936697981.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,BS,유형자산,49298337776.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CF,유형자산의 취득,43112610428.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,BS,자본총계,277910828155.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,BS,재고자산,23116428628.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CF,재무활동현금흐름,-93933043745.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,BS,총자산,319896333507.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CF,투자활동현금흐름,19759115436.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2024,OFS,CIS,판매비와관리비,35665951894.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CIS,금융비용,170562900.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CIS,당기순이익,80432402487.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CIS,매출액,179086660832.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CIS,매출원가,60497746980.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,BS,매출채권,2205056877.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,BS,무형자산,1706648312.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CF,무형자산의 취득,1512653531.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CF,배당금지급,1813462500.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,BS,부채총계,43607317988.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,BS,비유동부채,2052735389.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CIS,영업이익,95206074427.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CF,영업활동현금흐름,90318133969.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,BS,유형자산,40296201560.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CF,유형자산의 취득,24669654491.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,BS,자본총계,277080288653.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,BS,재고자산,24223776591.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CF,재무활동현금흐름,-4241573644.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,BS,총자산,320687606641.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CF,투자활동현금흐름,-147900028722.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2023,OFS,CIS,판매비와관리비,23382839425.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CIS,금융비용,9130591765.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CIS,당기순이익,56343270511.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CIS,매출액,220194751972.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CIS,매출원가,122455936259.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,BS,매출채권,69838745682.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,BS,무형자산,6488317138.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CF,무형자산의 취득,662843304.0,,2026-07-11
