row_no,date,company,stock_code,market,title,acptno,doc_no,doc_url,crime_type,status,amount,equity,equity_pct,severity,accident_date,confirm_date,accident_content,future_plan,note,full_text,parse_error
956,2026-08-06,스코넥,27604,코스닥,기타시장안내(상장적격성 실질심사 대상결정 기한 안내),20260806000196,20260806000620,https://kind.krx.co.kr/external/2026/08/06/000196/20260806000620/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜스코넥엔터테인먼트 상장적격성 실질심사 대상결정 기한 안내
거래소는 '26.08.05 발생한 동사의 상장적격성 실질심사 사유와 관련하여 동 사유 발생일로부터 15일('26.08.27 限, 영업일 기준) 이내에 실질심사 대상 여부를 결정할 예정입니다.
향후 실질심사 대상에 해당하는 경우 당해법인 통보 및 기업심사위원회 심의절차에 관한 사항을 안내하고, 실질심사 대상에 해당하지 않는 경우에는 매매거래정지 해제에 관한 사항을 안내할 예정입니다.",
955,2026-08-05,에이에프더블류,31261,코스닥,"기타시장안내(관리종목 지정사유 추가우려)(주가 1,000원 미달)",20260805000971,20260805002202,https://kind.krx.co.kr/external/2026/08/05/000971/20260805002202/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 에이에프더블류(주) 관리종목 지정사유 추가 우려 관련 안내(주가 1,000원 미달)
코스닥시장 상장규정 제53조에 따라 '보통주식의 종가가 1,000원 미만인 상태가 연속하여 30일(매매거래일 기준)동안 계속'되는 경우 관리종목으로 지정하고 있으며,
이와 관련하여 동사는 '26.08.05 현재 종가 1,000원 미만인 상태가 연속하여 25매매거래일동안 지속되었습니다.
따라서 종가 1,000원 미만인 상태가 '26.08.06부터 5매매거래일 지속될 경우 관리종목 지정사유가 추가될 수 있음을 알려드립니다.",
954,2026-08-05,수성웹툰,08418,코스닥,"기타시장안내(관리종목 지정사유 추가우려)(주가 1,000원 미달)",20260805000968,20260805002159,https://kind.krx.co.kr/external/2026/08/05/000968/20260805002159/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 수성웹툰㈜ 관리종목 지정사유 추가 우려 관련 안내(주가 1,000원 미달)
코스닥시장 상장규정 제53조에 따라 '보통주식의 종가가 1,000원 미만인 상태가 연속하여 30일(매매거래일 기준) 동안 계속'되는 경우 관리종목으로 지정하고 있으며,
이와 관련하여 동사는 '26.08.05 현재 종가 1,000원 미만인 상태가 연속하여 25매매거래일 동안 지속되었습니다.
따라서 종가 1,000원 미만인 상태가 '26.08.06부터 5매매거래일 지속될 경우 관리종목으로 지정 사유가 추가될 수 있음을 알려드립니다.",
953,2026-08-05,바른손이앤에이,03562,코스닥,"기타시장안내(관리종목 지정사유 추가우려)(주가 1,000원 미달)",20260805000969,20260805002160,https://kind.krx.co.kr/external/2026/08/05/000969/20260805002160/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜바른손이앤에이 관리종목지정사유 추가 우려 관련 안내(주가 1,000원 미달)
코스닥시장 상장규정 제53조에 따라 '보통주식의 종가가 1,000원 미만인 상태가 연속하여 30일(매매거래일 기준) 동안 계속'되는 경우 관리종목으로 지정하고 있으며,
이와 관련하여 동사는 '26.08.05 현재 종가 1,000원 미만인 상태가 연속하여 25매매거래일 동안 지속되었습니다.
따라서 종가 1,000원 미만인 상태가 '26.08.06부터 5매매거래일 지속될 경우 관리종목으로 지정 사유가 추가될 수 있음을 알려드립니다.",
952,2026-08-05,원풍물산,00829,코스닥,"기타시장안내(관리종목지정사유 추가우려)(주가 1,000원 미달)",20260805000965,20260805002192,https://kind.krx.co.kr/external/2026/08/05/000965/20260805002192/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 원풍물산(주) 관리종목 지정 사유 추가 우려 관련 안내
코스닥시장 상장규정 제53조에 따라 '보통주식의 종가가 1,000원 미만인 상태가 연속하여 30일(매매거래일 기준) 동안 계속'되는 경우 관리종목으로 지정하고 있으며,
이와 관련하여 동사는 '26.08.05 현재 종가 1,000원 미만인 상태가 연속하여 25매매거래일동안 지속되었습니다.
따라서 종가 1,000원 미만인 상태가 '26.08.06부터 5매매거래일 지속될 경우 관리종목으로 지정 사유가 추가될 수 있음을 알려드립니다.",
951,2026-08-05,아이스크림에듀,28901,코스닥,"기타시장안내(관리종목 지정사유 추가우려)(주가 1,000원 미달)",20260805000926,20260805002057,https://kind.krx.co.kr/external/2026/08/05/000926/20260805002057/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : (주)아이스크림에듀 관리종목 지정사유 추가 우려 관련 안내(주가 1,000원 미달)
코스닥시장 상장규정 제53조에 따라 '보통주식의 종가가 1,000원 미만인 상태가 연속하여 30일(매매거래일 기준)동안 계속'되는 경우 관리종목으로 지정하고 있으며,
이와 관련하여 동사는 '26.08.05 현재 종가 1,000원 미만인 상태가 연속하여 25매매거래일동안 지속되었습니다.
따라서 종가 1,000원 미만인 상태가 '26.08.06부터 5매매거래일 지속될 경우 관리종목 지정사유가 추가될 수 있음을 알려드립니다.",
950,2026-08-05,비케이홀딩스,05009,코스닥,"기타시장안내(관리종목 지정사유 추가우려)(주가 1,000원 미달)",20260805000951,20260805002185,https://kind.krx.co.kr/external/2026/08/05/000951/20260805002185/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : (주)비케이홀딩스 관리종목 지정사유 추가 우려 관련 안내(주가 1,000원 미달)
코스닥시장 상장규정 제53조에 따라 '보통주식의 종가가 1,000원 미만인 상태가 연속하여 30일(매매거래일 기준)동안 계속'되는 경우 관리종목으로 지정하고 있으며,
이와 관련하여 동사는 '26.08.05 현재 종가 1,000원 미만인 상태가 연속하여 25매매거래일동안 지속되었습니다.
따라서 종가 1,000원 미만인 상태가 '26.08.06부터 5매매거래일 지속될 경우 관리종목 지정사유가 추가 될 수 있음을 알려드립니다.",
949,2026-08-05,스코넥,27604,코스닥,기타시장안내(상장적격성 실질심사 관련 안내),20260805000920,20260805001858,https://kind.krx.co.kr/external/2026/08/05/000920/20260805001858/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : (주)스코넥엔터테인먼트 상장적격성 실질심사 관련 안내
동사는 금일('26.08.05) ""최대주주변경""공시를 하였으며, 이는 ""관리종목 또는 투자주의환기종목의 경영권변동""에 따른 상장적격성 실질심사 사유에 해당합니다.
이와 관련하여 코스닥시장상장규정 제56조제1항제9호가목 및 동규정시행세칙 제61조제1항제6호의 규정에 의거, 상장적격성 실질심사 사유가 발생하였음을 알려드립니다.",
948,2026-08-04,아이큐어,17525,코스닥,기타시장안내(개선계획 이행내역서 제출),20260804000929,20260804001423,https://kind.krx.co.kr/external/2026/08/04/000929/20260804001423/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 아이큐어㈜ 개선계획 이행내역서 제출
동사는 '25.11.12 기업심사위원회 심의·의결을 통하여 8개월의 개선기간을 부여받은 바 있으며, '26.07.12 동 개선기간이 종료됨에 따라 '26.08.04 개선계획 이행내역서를 제출하였습니다.
이와 관련하여 거래소는 해당 제출일로부터 20일('26.09.02, 영업일 기준) 이내에 기업심사위원회를 개최하여 상장폐지 여부를 심의·의결할 예정이며,
기업심사위원회의 심의를 거쳐 동사의 상장적격성이 인정되는 경우에는 동사 주권의 매매거래정지 해제 등 관련 사항을 안내할 예정이고,
기업심사위원회 심의·의결 결과가 상장폐지에 해당하는 경우에는 동사는 코스닥시장 상장규정 제58조 및 동 시행세칙 제63조의 규정에 따라 상장폐지에 대한 통보를 받은 날로부터 15일(영업일 기준) 이내에 이의신청을 할 수 있으며, 이의신청이 없는 경우 이의신청 만료일 경과 후 상장폐지 절차가 진행될 예정입니다.
동사의 이의신청이 있는 경우 동 이의신청을 받은 날로부터 20일(영업일 기준) 이내에 코스닥시장위원회를 개최하여 상장폐지 여부(개선기간 부여 여부 포함)를 결정할 예정임을 알려드립니다.",
947,2026-08-03,모바일어플라이언스,08726,코스닥,기타시장안내(상장적격성 실질심사 사유추가 안내),20260803000966,20260803001110,https://kind.krx.co.kr/external/2026/08/03/000966/20260803001110/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 모바일어플라이언스(주) 상장적격성 실질심사 사유추가 안내
동 사는 2026.08.03 '횡령·배임혐의 발생'사실을 공시하였습니다.
이에 '횡령·배임혐의 발생'과 관련하여 코스닥시장 상장규정 제56조제1항제4호에 따라 상장적격성 실질심사 사유가 추가됨을 알려드립니다.",
946,2026-08-03,큐에이드,37746,코스닥,기타시장안내(개선기간 종료에 따른 상장폐지 여부 결정 안내),20260803000738,20260803000576,https://kind.krx.co.kr/external/2026/08/03/000738/20260803000576/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜큐에이드 개선기간 종료에 따른 상장폐지 여부 결정 안내
'25.10.02 기업심사위원회는 ㈜큐에이드에 10개월의 개선기간을 부여한 바 있고, '26.08.02 동 개선기간이 종료되었습니다.
이에 동사는 동 개선기간 종료일로부터 15일('26.08.25 限, 영업일 기준) 이내 개선계획 이행내역서, 개선계획 이행결과에 대한 전문가의 확인서 등을 제출하여야 하고,
거래소는 동 서류 제출일로부터 20일(영업일 기준) 이내에 기업심사위원회를 개최하여 상장폐지 여부를 결정할 예정임을 알려드립니다.
기업심사위원회 심의·의결 결과가 상장폐지에 해당하는 경우에는 동사는 코스닥시장 상장규정 제58조 및 동 시행세칙 제63조의 규정에 따라 상장폐지에 대한 통보를 받은 날로부터 15일(영업일 기준) 이내에 이의신청을 할 수 있으며, 이의신청이 없는 경우 이의신청 만료일 경과 후 상장폐지 절차가 진행될 예정입니다.
동사의 이의신청이 있는 경우 동 이의신청을 받은 날로부터 20일(영업일 기준) 이내에 코스닥시장위원회를 개최하여 상장폐지 여부(개선기간 부여 여부 포함)를 결정할 예정임을 알려드립니다.",
945,2026-07-30,버킷스튜디오,06641,코스닥,기타시장안내(상장폐지 관련 이의신청서 접수),20260730000672,20260730001120,https://kind.krx.co.kr/external/2026/07/30/000672/20260730001120/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜버킷스튜디오 상장폐지 관련 이의신청서 접수
'26.07.08 코스닥시장위원회는 ㈜버킷스튜디오 주권의 상장폐지를 심의·의결한 바 있으며, 이에 대해 동사는 '26.07.30 이의신청서를 제출하였습니다.
이와 관련하여 거래소는 동 이의신청을 받은 날로부터 20일('26.08.28 限, 영업일 기준) 이내에 코스닥시장위원회를 개최하여 상장폐지 여부 및 개선기간 부여 여부 등을 결정할 예정입니다.",
944,2026-07-30,자이글,23492,코스닥,기타시장안내(개선기간 종료에 따른 상장폐지 여부 결정 안내),20260730000541,20260720000854,https://kind.krx.co.kr/external/2026/07/30/000541/20260720000854/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 자이글㈜ 개선기간 종료에 따른 상장폐지 여부 결정 안내
'26.01.30 기업심사위원회는 자이글㈜에 6개월의 개선기간을 부여한 바 있고, '26.07.30 동 개선기간이 종료되었습니다.
이에 동사는 동 개선기간 종료일로부터 15일('26.08.21 限, 영업일 기준) 이내 개선계획 이행내역서, 개선계획 이행결과에 대한 전문가의 확인서 등을 제출하여야 하고,
거래소는 동 서류 제출일로부터 20일(영업일 기준) 이내에 기업심사위원회를 개최하여 상장폐지 여부를 결정할 예정임을 알려드립니다.
기업심사위원회 심의·의결 결과가 상장폐지에 해당하는 경우에는 동사는 코스닥시장 상장규정 제58조 및 동 시행세칙 제63조의 규정에 따라 상장폐지에 대한 통보를 받은 날로부터 15일(영업일 기준) 이내에 이의신청을 할 수 있으며, 이의신청이 없는 경우 이의신청 만료일 경과 후 상장폐지 절차가 진행될 예정입니다.
동사의 이의신청이 있는 경우 동 이의신청을 받은 날로부터 20일(영업일 기준) 이내에 코스닥시장위원회를 개최하여 상장폐지 여부(개선기간 부여 여부 포함)를 결정할 예정임을 알려드립니다.",
943,2026-07-30,대진첨단소재,39397,코스닥,기타시장안내(정리매매 보류 관련),20260730000475,20260730001022,https://kind.krx.co.kr/external/2026/07/30/000475/20260730001022/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 대진첨단소재(주) 기타시장안내(정리매매 보류 관련)
동사 주권의 상장폐지사유가 발생함에 따라 '26.07.29 상장폐지 및 정리매매에 대해 안내한 바 있으나,
'26.07.30 상장폐지결정 효력정지 등 가처분 신청이 공시를 통해 확인됨에 따라, 투자자보호를 위해 법원 결정 확인시까지 예정된 상장폐지 절차(정리매매 등)가 보류됨을 알려드립니다.",
942,2026-07-29,대진첨단소재,39397,코스닥,기타시장안내(코스닥시장위원회 개최 결과 및 상장폐지 결정 안내),20260729001102,20260729002849,https://kind.krx.co.kr/external/2026/07/29/001102/20260729002849/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 대진첨단소재(주) 코스닥시장위원회 개최 결과 및 상장폐지 결정 안내
'26.06.10 기업심사위원회는 심의·의결을 거쳐 동사 주권의 상장폐지를 결정한 바 있으며, 동 상장폐지 결정에 대해 동사는 '26.07.01 이의신청을 하였습니다.
이와 관련하여 거래소는 '26.07.29 코스닥시장위원회를 개최하였으며, 코스닥시장위원회는 동사 주권에 대해 상장폐지 여부를 심의한 결과, 상장폐지를 의결하였습니다.",
941,2026-07-28,더테크놀로지,04309,코스닥,기타시장안내(상장폐지결정 효력정지 가처분 신청 기각에 따른 정리매매절차 재개),20260728000833,20260728001678,https://kind.krx.co.kr/external/2026/07/28/000833/20260728001678/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 상장폐지결정 효력정지 가처분 신청 기각에 따른 정리매매절차 재개
1. 법원 결정
가. 사건 : 2025카합1491 상장폐지결정 등 효력정지 가처분
(서울남부지방법원)
나. 당사자
- 채권자 : 주식회사 더테크놀로지
- 채무자 : 주식회사 한국거래소
다. 주문
1. 채권자의 신청을 모두 기각한다.
2. 소송비용은 채권자가 부담한다.
2. 신청일 : '25.09.08
3. 결정일자 : '26.07.28
4. 기타
- 본 공시사항은 한국거래소가 서울남부지방법원의 결정문을 송달받아 확인, 공시하는 사항입니다.
- 동사의 주권은 코스닥시장위원회에서 상장폐지가 결정('25.09.05)된 후,
'25.09.09~'25.09.17 기간 동안 정리매매가 진행될 예정이었으나, 상장폐지결정 효력정지 가처분 신청이 제기('25.09.08)됨에 따라 법원 결정 확인시까지 정리매매가 보류되어 있었습니다.
- 법원의 상장폐지결정 효력정지 가처분 기각 결정('26.07.28)에 따라 정리매매
('26.07.30 ~ '26.08.07) 등 상장폐지 절차가 재개됨을 안내드립니다.",
940,2026-07-27,다원시스,06824,코스닥,기타시장안내(기업심사위원회 개최 결과 안내),20260727000761,20260727001777,https://kind.krx.co.kr/external/2026/07/27/000761/20260727001777/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜다원시스에 대한 기업심사위원회 개최 결과 및 상장폐지 결정 안내
'26.07.27 기업심사위원회는 동사 주권의 상장폐지 여부에 대해 심의하였으며, 그 결과 ""상장폐지""로 의결하였습니다.
동사는 코스닥시장 상장규정 제58조 및 동 시행세칙 제63조의 규정에 따라 상장폐지에 대한 통보를 받은 날로부터 15일(영업일 기준) 이내에 이의신청을 할 수 있으며, 이의신청이 없는 경우 이의신청 만료일 경과 후 상장폐지 절차가 진행될 예정입니다.
동사의 이의신청이 있는 경우 동 이의신청을 받은 날로부터 20일(영업일 기준) 이내에 코스닥시장위원회를 개최하여 상장폐지 여부(개선기간 부여 여부 포함)를 결정할 예정임을 알려드립니다.",
939,2026-07-27,코맥스,03669,코스닥,기타시장안내(기업심사위원회 개최 결과 안내),20260727000750,20260727001233,https://kind.krx.co.kr/external/2026/07/27/000750/20260727001233/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜코맥스 기업심사위원회 개최 결과 및 상장폐지 결정 안내
'26.07.27 기업심사위원회는 동사 주권의 상장폐지여부에 대해 심의하였으며, 그 결과 ""상장폐지""로 심의되었습니다.
이에 거래소는 코스닥시장 상장규정(舊 제57조제5항 및 부칙 제7조) 동 규정 시행세칙(舊 제62조제2항 및 부칙 제2조)에 따라 기업심사위원회 심의일 이후 20일('26.08.25 限, 영업일 기준) 이내 코스닥시장위원회를 개최하여 당해 기업의 상장폐지 여부, 개선기간 부여 여부 등을 결정할 예정입니다.",
938,2026-07-23,덱스터,20656,코스닥,기타시장안내(상장적격성 실질심사 대상결정 기한 안내),20260723000971,20260723002034,https://kind.krx.co.kr/external/2026/07/23/000971/20260723002034/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜덱스터스튜디오 상장적격성 실질심사 대상결정 기한 안내
거래소는 '26.07.23 발생한 동사의 상장적격성 실질심사 사유와 관련하여 동 사유 발생일로부터 15일('26.08.13 限, 영업일 기준) 이내에 실질심사 대상 여부를 결정할 예정입니다.
향후 실질심사 대상에 해당하는 경우 당해법인 통보 및 기업심사위원회 심의절차에 관한 사항을 안내하고, 실질심사 대상에 해당하지 않는 경우에는 매매거래정지 해제에 관한 사항을 안내할 예정입니다.",
937,2026-07-23,덱스터,20656,코스닥,기타시장안내(상장적격성 실질심사 관련 안내),20260723000099,20260722000931,https://kind.krx.co.kr/external/2026/07/23/000099/20260722000931/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : (주)덱스터스튜디오 상장적격성 실질심사 관련 안내
동 사는 금일(2026.07.23) ""회계처리기준 위반행위로 인한 증권선물위원회의 검찰고발등"" 사실을 공시하였습니다.
이에 따라 코스닥시장상장규정 제56조제1항제5호 및 동규정시행세칙 제61조제1항제3호의 규정에 따라 회계처리 위반으로 인한 상장적격성 실질심사 사유가 발생하였음을 알려드립니다.",
936,2026-07-22,시큐레터,41825,코스닥,기타시장안내(코스닥시장위원회 심의·의결 결과 및 개선기간 부여 안내),20260722000927,20260722002231,https://kind.krx.co.kr/external/2026/07/22/000927/20260722002231/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 시큐레터㈜에 대한 코스닥시장위원회 개최 결과 및 개선기간 부여 안내
'26.07.22 개최된 코스닥시장위원회는 시큐레터㈜ 주권의 상장폐지 여부의 건을 심의한 결과, 동사에 대해 개선기간 8개월을 부여하기로 심의·의결하였습니다.
동사는 개선기간 종료일('27.03.22)로부터 15일(영업일 기준) 이내 개선계획 이행내역서, 개선계획 이행결과에 대한 전문가의 확인서 등을 제출하여야 하며, 코스닥시장위원회는 동 서류 제출일로부터 20일(영업일 기준) 이내에 상장폐지 여부를 결정할 예정입니다.",
935,2026-07-22,비덴트,12180,코스닥,기타시장안내(코스닥시장위원회 심의·의결 결과 및 개선기간 부여 안내),20260722000926,20260722002236,https://kind.krx.co.kr/external/2026/07/22/000926/20260722002236/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜비덴트에 대한 코스닥시장위원회 심의·의결 결과 및 개선기간 부여 안내
'26.07.22. 개최된 코스닥시장위원회는 ㈜비덴트 주권의 상장폐지 여부의 건을 심의한 결과, 동사에 대해 개선기간 5개월을 부여하기로 심의·의결하였습니다.
동사는 개선기간 종료일('26.12.22.)로부터 15일(영업일 기준) 이내 개선계획 이행내역서, 개선계획 이행결과에 대한 전문가의 확인서 등을 제출하여야 하며, 코스닥시장위원회는 동 서류 제출일로부터 20일(영업일 기준) 이내에 상장폐지 여부를 결정할 예정입니다.",
934,2026-07-22,파라택시스코리아,28833,코스닥,기타시장안내(상장폐지 관련 이의신청서 접수),20260722000828,20260722002011,https://kind.krx.co.kr/external/2026/07/22/000828/20260722002011/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 파라택시스코리아(주) 상장폐지 관련 이의신청서 접수
'26.07.01 기업심사위원회는 파라택시스코리아(주) 주권의 상장폐지를 심의·의결한 바 있으며, 이에 대해 동사는 '26.07.22 이의신청서를 제출하였습니다.
이와 관련하여 거래소는 동 이의신청을 받은 날로부터 20일('26.08.20 限, 영업일 기준) 이내에 코스닥시장위원회를 개최하여 상장폐지 여부 및 개선기간 부여 여부 등을 결정할 예정입니다.",
933,2026-07-22,이오플로우,29409,코스닥,기타시장안내(개선계획서 제출),20260722000252,20260722000321,https://kind.krx.co.kr/external/2026/07/22/000252/20260722000321/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 이오플로우㈜ 개선계획서 제출
'26.06.30 상장적격성 실질심사 대상으로 결정된 동사가 '26.07.22 개선계획서를 제출함에 따라, 거래소는 동 제출일로부터 20일('26.08.20 限, 영업일 기준) 이내에 기업심사위원회의 심의·의결을 거쳐 상장폐지 여부 또는 개선기간 부여 여부를 결정할 예정입니다.
기업심사위원회의 심의·의결을 거쳐 동사의 상장적격성이 인정되는 경우에는 동사 주권의 매매거래정지 해제 등 관련 사항을 안내할 예정이고,
기업심사위원회의 심의·의결 결과가 개선기간 부여에 해당하는 경우에는 개선기간 종료 후 기업심사위원회의 심의·의결을 거쳐 상장폐지 여부를 결정할 예정이며,
기업심사위원회 심의·의결 결과가 상장폐지에 해당하는 경우에는 동사는 코스닥시장 상장규정 제58조 및 동 시행세칙 제63조의 규정에 따라 상장폐지에 대한 통보를 받은 날로부터 15일(영업일 기준) 이내에 이의신청을 할 수 있으며, 이의신청이 없는 경우 이의신청 기한 경과 후 상장폐지 절차가 진행될 예정입니다.
동사의 이의신청이 있는 경우 동 이의신청을 받은 날로부터 20일(영업일 기준) 이내에 코스닥시장위원회를 개최하여 상장폐지 여부(개선기간 부여 여부 포함)를 결정할 예정임을 알려드립니다.",
932,2026-07-21,대산F&B,06515,코스닥,기타시장안내(기업심사위원회 심의·의결 결과 및 상장유지 결정 안내),20260721001444,20260721003620,https://kind.krx.co.kr/external/2026/07/21/001444/20260721003620/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜대산에프앤비에 대한 기업심사위원회 심의·의결 결과 및 상장유지 결정 안내
거래소는 '26.07.21 기업심사위원회의 심의·의결을 거쳐 ㈜대산에프앤비 주권의 상장유지를 결정하였으며, 이에 따라 동사의 주권은 '26.07.22부터 매매거래가 재개될 예정입니다.",
931,2026-07-21,아이톡시,05277,코스닥,기타시장안내(상장적격성 실질심사 대상결정 기한 안내),20260721000202,20260721000562,https://kind.krx.co.kr/external/2026/07/21/000202/20260721000562/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : ㈜아이톡시 상장적격성 실질심사 대상결정 기한 안내
거래소는 '26.07.20 발생한 동사의 상장적격성 실질심사 사유와 관련하여 동 사유 발생일로부터 15일('26.08.10 限, 영업일 기준) 이내에 실질심사 대상 여부를 결정할 예정입니다.
향후 실질심사 대상에 해당하는 경우 당해법인 통보 및 기업심사위원회 심의절차에 관한 사항을 안내하고, 실질심사 대상에 해당하지 않는 경우에는 매매거래정지 해제에 관한 사항을 안내할 예정입니다.",
930,2026-07-21,모바일어플라이언스,08726,코스닥,기타시장안내(상장적격성 실질심사 대상결정 기한 안내),20260721000137,20260721000334,https://kind.krx.co.kr/external/2026/07/21/000137/20260721000334/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 모바일어플라이언스(주) 상장적격성 실질심사 대상결정 기한 안내
거래소는 '26.07.20 발생한 동사의 상장적격성 실질심사 사유와 관련하여 동 사유 발생일로부터 15일('26.08.10 限, 영업일 기준) 이내에 실질심사 대상 여부를 결정할 예정입니다.
향후 실질심사 대상에 해당하는 경우 당해법인 통보 및 기업심사위원회 심의절차에 관한 사항을 안내하고, 실질심사 대상에 해당하지 않는 경우에는 매매거래정지 해제에 관한 사항을 안내할 예정입니다.",
929,2026-07-20,아이톡시,05277,코스닥,기타시장안내(상장적격성 실질심사 관련안내),20260720000809,20260720001141,https://kind.krx.co.kr/external/2026/07/20/000809/20260720001141/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목:  (주)아이톡시 상장적격성 실질심사관련안내
동사는 '26.07.21 불성실공시법인으로 지정되며, ""공시규정에 따라 벌점을 부과받는 경우로서 해당 벌점을 포함하여 최근 1년 이내의 누계벌점이 10점 이상인 경우""에 해당됩니다.
이와 관련하여 코스닥시장상장규정 제56조제1항제12호에 의거,""공시규정에 따라 벌점을 부과받는 경우로서 해당 벌점을 포함하여 최근 1년 이내의 누계벌점이 10점 이상인 경우"" 사유로 인한 상장적격성 실질심사 사유가 발생하였음을 알려드립니다.",
928,2026-07-20,모바일어플라이언스,08726,코스닥,기타시장안내(상장적격성 실질심사관련안내),20260720000813,20260716000945,https://kind.krx.co.kr/external/2026/07/20/000813/20260716000945/70780.htm,후속 시장조치(관리종목/실질심사 등),,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목 : 모바일어플라이언스(주) 상장적격성 실질심사 관련 안내
동사는 '26.07.21 불성실공시법인으로 지정되며, ""공시규정에 따라 벌점을 부과받는 경우로서 해당 벌점을 포함하여 최근 1년 이내의 누계벌점이 10점 이상이 되는 경우""에 해당됩니다.
이와 관련하여 코스닥시장상장규정 제56조제1항제12호에 의거,""공시규정에 따라 벌점을 부과받는 경우로서 해당 벌점을 포함하여 최근 1년 이내의 누계벌점이 10점 이상이 되는 경우"" 사유로 인한 상장적격성 실질심사 사유가 발생하였음을 알려드립니다.",
927,2026-07-20,테라사이언스,07364,코스닥,기타시장안내(회생절차 개시신청 관련 시장안내),20260720000804,20260720001821,https://kind.krx.co.kr/external/2026/07/20/000804/20260720001821/70780.htm,기타,,,,,,,,,,,":: 70780_기타시장안내
기타시장안내
제목: 테라사이언스(주) 기타시장안내(회생절차 개시신청 관련 시장안내)
동사는 금일 '회생절차 개시신청'을 공시하였습니다. 다만, 동사는 코스닥시장 상장규정 제54조에 따른 상장폐지 사유가 발생하였으며, 코스닥 기업심사위원회를 개최('25.11.27)하여 동사 주권의 상장폐지 여부를 심의한 결과 동사의 주권을 상장폐지로 심의·의결한 바 있습니다.
그러나, 동사의 상장폐지결정 등 효력정지 가처분신청('25.11.28)에 따라 상장폐지절차(정리매매 등)는 보류되어 있습니다. 향후 본소는 관련 소송 결과가 결정되는대로 후속 절차를 진행할 예정입니다.
* 관련공시 : '25.11.27 상장폐지
'25.11.28 기타 경영사항(자율공시)(상장폐지결정 효력정지 가처분신청)",
